N,P,K,temperature,humidity,ph,rainfall,label
57.33,37.46,32.16,20.67,55.21,6.19,78.5,dragonfruit
131.22,41.81,23.54,25.97,53.83,5.63,162.32,dragonfruit
69.77,47.58,45.27,31.83,68.79,6.71,171.68,dragonfruit
106.08,72.42,20.74,25.78,61.9,5.75,93.52,dragonfruit
70.54,48.65,35.99,22.68,88.24,6.46,245.57,dragonfruit
97.37,53.18,34.97,18.68,85.47,5.01,204.36,dragonfruit
120.61,44.46,38.41,22.99,61.28,5.54,171.49,dragonfruit
109.51,38.85,68.37,20.11,53.76,6.79,199.6,dragonfruit
75.98,47.68,81.64,27.72,64.37,7.14,201.72,dragonfruit
55.19,52.44,88.83,18.52,86.86,7.32,87.27,dragonfruit
58.18,39.53,70.39,19.95,75.08,5.56,208.21,dragonfruit
59.8,30.48,75.8,18.01,63.07,6.05,142.66,dragonfruit
45.36,35.83,61.39,22.44,89.18,6.45,76.31,dragonfruit
80.66,46.83,36.05,22.51,59.21,6.75,67.92,dragonfruit
105.76,38.05,60.53,27.57,55.84,7.34,77.73,passionfruit
58.8,68.84,26.73,29.77,69.95,6.74,191.05,passionfruit
63.51,60.76,62.58,28.82,86.18,6.34,243.35,passionfruit
78.19,68.95,29.28,28.27,53.91,7.05,103.49,passionfruit
68.98,31.05,71.82,26.8,51.08,5.23,129.25,passionfruit
55.1,86.81,56.82,29.42,41.27,6.94,167.4,passionfruit
68.39,32.55,30.34,28.22,75.3,7.37,217.21,passionfruit
51.07,80.43,67.68,28.43,65.4,5.65,179.12,passionfruit
46.41,53.61,24.04,22.09,53.67,6.52,65.23,passionfruit
79.68,23.7,49.03,29.88,82.3,6.44,137.16,passionfruit
120.29,27.64,76.98,20.66,50.71,7.28,170.85,passionfruit
63.47,48.3,56.74,23.67,76.59,6.74,110.69,passionfruit
136.54,74.59,32.81,29.78,67.84,6.51,71.41,passionfruit
86.11,29.81,32.13,28.69,82.61,6.49,249.06,passionfruit
47.35,65.91,28.44,24.38,78.13,5.51,232.44,passionfruit
47.08,77.95,66.27,19.75,76.89,6.67,224.67,passionfruit
116.81,29.35,69.11,21.44,62.21,6.81,149.35,passionfruit
109.8,73.0,44.91,22.81,41.52,5.19,86.79,passionfruit
85.34,89.97,77.69,30.02,74.25,7.23,156.09,passionfruit
67.7,81.59,31.18,24.02,75.3,5.68,135.35,passionfruit
105.11,88.29,24.05,26.17,50.75,5.9,243.76,passionfruit
111.18,43.59,60.37,29.68,61.33,7.24,154.45,passionfruit
40.82,47.26,55.19,23.87,66.33,7.35,172.73,passionfruit
43.18,33.33,25.52,19.42,51.18,5.78,171.16,passionfruit
46.93,39.03,22.04,18.48,66.58,7.45,188.15,passionfruit
99.68,32.71,57.97,29.81,52.58,5.41,68.49,passionfruit
85.67,43.97,86.23,29.56,67.9,6.04,166.28,passionfruit
137.97,72.87,25.78,30.11,48.64,5.33,69.39,passionfruit
100.94,75.64,64.23,28.48,85.03,5.99,81.86,passionfruit
114.94,68.01,53.3,22.55,65.75,6.36,230.84,passionfruit
134.45,71.87,30.62,25.35,48.99,5.43,81.23,persimmon
58.61,47.72,76.98,31.23,70.0,6.21,144.71,persimmon
64.84,28.49,32.46,18.03,58.44,6.59,113.48,persimmon
79.55,74.65,61.91,19.84,51.96,6.16,63.38,persimmon
91.62,28.26,80.18,20.25,56.31,5.93,164.86,persimmon
82.42,25.13,79.96,27.01,52.54,6.05,194.36,persimmon
61.03,81.26,37.76,20.85,83.29,5.81,77.11,persimmon
124.76,84.39,62.2,27.8,43.84,5.5,89.78,persimmon
115.37,62.35,24.72,22.99,54.72,5.61,161.1,persimmon
62.62,29.8,59.45,30.01,47.61,5.05,76.13,persimmon
69.99,58.54,55.14,27.28,82.14,7.46,76.17,persimmon
111.27,72.86,81.08,30.75,48.52,5.66,97.11,persimmon
114.73,32.22,26.87,31.75,55.08,6.07,67.65,persimmon
97.73,29.91,57.44,21.06,60.1,5.74,171.3,persimmon
80.59,82.49,57.52,25.37,47.93,7.14,104.76,persimmon
139.48,24.14,51.02,19.22,53.45,5.95,67.49,persimmon
40.9,54.15,25.54,24.42,52.07,5.07,73.38,persimmon
106.58,70.3,35.65,29.0,45.66,5.01,224.79,persimmon
106.12,35.87,75.61,21.87,81.65,7.15,185.79,persimmon
91.98,43.11,65.2,29.96,85.24,5.36,195.32,persimmon
63.98,33.0,69.76,20.66,72.36,5.22,94.86,persimmon
111.27,54.35,50.8,20.48,80.96,7.05,182.19,persimmon
128.76,29.8,67.53,18.84,47.21,5.36,143.11,persimmon
135.63,59.51,53.51,22.05,88.52,7.2,189.68,persimmon
40.13,31.78,46.04,21.29,79.98,6.21,160.48,persimmon
47.86,41.18,53.0,27.4,40.26,5.68,198.68,persimmon
128.8,39.69,35.59,24.95,63.76,5.38,153.36,persimmon
82.27,71.93,40.48,31.82,76.88,5.59,198.71,persimmon
115.22,66.03,82.88,21.57,58.56,5.47,89.23,persimmon
102.92,25.03,74.56,22.72,75.31,7.46,157.49,persimmon
126.53,78.98,80.77,25.16,66.76,6.86,171.22,quince
63.61,80.83,60.9,27.4,72.06,6.79,152.68,quince
71.01,27.89,46.0,25.5,88.5,5.02,119.45,quince
135.45,69.7,82.16,20.47,59.34,6.21,227.82,quince
100.14,57.81,87.52,24.69,84.18,6.55,158.36,quince
112.41,58.88,41.94,26.94,70.38,5.92,107.44,quince
68.93,41.3,58.74,24.86,67.3,6.7,61.12,quince
118.32,77.45,38.9,28.84,73.77,7.18,249.09,quince
131.72,42.53,76.71,18.63,87.48,6.14,222.26,quince
57.42,88.38,74.81,20.91,46.29,7.34,186.44,quince
109.76,65.01,41.79,18.76,86.0,7.38,203.3,quince
80.01,74.03,21.87,18.02,51.32,6.07,235.96,quince
71.92,28.86,81.93,21.45,85.74,6.3,177.39,quince
96.36,47.7,44.78,30.32,59.29,5.38,102.68,quince
135.23,40.4,49.26,20.69,88.12,5.81,247.62,quince
121.87,83.66,67.13,22.38,64.81,6.42,112.56,quince
124.54,64.79,88.16,18.42,81.7,7.18,190.87,quince
73.08,57.3,72.47,21.0,68.53,6.12,76.29,quince
71.04,85.81,84.7,31.17,68.3,6.78,218.78,quince
50.23,62.13,60.91,25.79,57.2,5.12,163.49,quince
42.22,78.61,31.21,31.53,82.17,5.48,177.42,quince
128.51,20.79,41.76,21.59,86.0,7.15,156.8,quince
61.47,65.32,61.33,28.7,79.81,5.95,93.39,quince
99.57,33.34,27.83,26.28,41.21,7.38,249.16,quince
123.6,30.24,39.84,22.23,52.27,6.51,147.74,quince
52.31,83.91,73.79,26.46,64.0,5.61,167.45,quince
70.26,40.19,53.87,19.51,71.83,7.26,222.68,quince
72.72,85.44,39.11,23.33,46.91,6.98,147.16,quince
100.19,73.24,38.15,20.24,86.63,5.31,200.12,quince
139.59,45.9,83.89,23.97,66.09,7.18,141.37,quince
79.38,73.7,79.17,20.74,58.38,7.31,163.07,cranberry
106.69,58.55,46.43,27.46,63.96,7.44,139.85,cranberry
100.16,56.86,89.82,26.94,41.83,5.52,236.74,cranberry
88.4,73.43,41.46,24.14,83.71,5.24,84.26,cranberry
126.93,36.28,66.61,23.79,82.79,6.69,145.59,cranberry
111.63,29.82,51.65,25.06,48.67,7.15,239.84,cranberry
45.31,33.65,73.51,28.21,49.21,5.45,71.28,cranberry
126.87,57.9,33.2,25.32,79.68,5.86,64.3,cranberry
59.15,65.75,34.56,18.51,62.29,6.37,195.25,cranberry
74.37,64.84,88.93,28.05,66.85,5.21,74.05,cranberry
69.48,66.89,55.94,24.98,62.43,6.75,148.17,cranberry
122.49,48.18,72.34,21.69,69.4,5.97,182.15,cranberry
135.51,52.34,65.41,23.92,88.0,5.4,203.44,cranberry
109.79,76.55,57.1,28.13,46.88,6.7,115.48,cranberry
96.42,36.71,37.65,26.12,43.47,5.34,159.37,cranberry
89.09,59.68,50.1,31.86,68.9,7.49,115.93,cranberry
109.37,85.06,43.72,28.87,41.7,7.26,172.82,cranberry
45.86,76.8,43.16,19.66,87.89,6.02,186.28,cranberry
73.35,59.64,30.97,20.61,79.56,6.26,201.39,cranberry
119.59,66.15,63.08,20.43,52.6,7.26,164.95,cranberry
108.31,64.02,53.38,22.66,81.53,5.5,85.66,cranberry
119.18,72.69,73.46,22.4,81.43,6.89,167.49,cranberry
136.5,81.45,65.92,22.24,78.31,5.35,233.23,cranberry
48.52,32.8,49.73,30.59,80.76,7.33,150.37,cranberry
135.09,65.19,22.31,31.84,46.03,6.67,151.36,cranberry
49.1,52.03,28.85,31.24,80.61,6.27,241.1,cranberry
95.16,40.36,57.96,31.82,48.0,6.9,66.06,cranberry
104.96,25.03,46.33,18.9,40.94,6.25,210.14,cranberry
52.82,72.26,70.2,31.87,49.06,6.4,94.2,cranberry
87.31,28.13,32.18,26.08,51.32,5.38,86.45,cranberry
68.17,77.97,75.36,26.84,49.36,7.39,149.0,gooseberry
69.02,89.58,23.28,21.18,70.81,5.68,156.65,gooseberry
60.81,42.02,82.44,26.68,81.57,7.41,100.65,gooseberry
91.68,20.93,37.91,21.16,87.37,6.88,167.6,gooseberry
50.87,38.91,40.74,24.78,78.88,5.12,195.61,gooseberry
52.13,76.19,44.41,25.55,60.07,7.19,248.08,gooseberry
93.76,51.21,49.02,23.03,55.14,5.17,235.45,gooseberry
41.14,41.77,80.64,28.65,62.98,6.74,249.88,gooseberry
53.7,73.21,80.25,21.47,60.96,5.47,92.38,gooseberry
135.16,55.56,21.47,21.35,59.03,5.91,125.0,gooseberry
76.9,64.16,83.41,31.44,68.92,7.32,144.07,gooseberry
88.09,80.25,42.34,25.12,64.37,6.59,145.84,gooseberry
116.76,61.79,74.78,28.48,59.53,5.17,131.15,gooseberry
129.27,71.52,80.28,27.32,65.98,6.7,171.85,gooseberry
123.14,29.38,61.62,30.7,59.22,6.02,175.61,gooseberry
133.44,88.16,36.16,27.81,84.78,6.75,94.53,gooseberry
91.08,78.71,70.51,26.29,73.17,6.72,236.7,gooseberry
132.96,27.0,80.49,19.15,80.98,6.39,152.55,gooseberry
99.48,43.38,28.78,25.44,43.24,5.61,64.91,gooseberry
132.89,28.94,25.68,31.73,44.54,7.04,154.43,gooseberry
115.97,42.76,82.49,20.93,52.41,5.6,102.98,gooseberry
111.98,42.44,27.21,30.01,54.65,7.36,68.3,gooseberry
125.8,60.25,51.39,22.22,77.99,6.64,65.72,gooseberry
51.88,76.4,24.58,23.16,55.15,5.88,121.36,gooseberry
82.32,33.65,48.38,27.16,62.84,5.59,72.77,gooseberry
43.59,69.22,70.41,27.18,77.97,6.15,226.05,gooseberry
78.98,33.08,75.32,20.11,60.69,5.79,94.11,gooseberry
48.59,85.62,47.06,30.45,41.43,5.14,68.35,gooseberry
91.01,79.94,31.04,28.4,68.73,5.88,156.49,gooseberry
62.74,51.87,56.84,21.34,52.23,5.09,170.06,gooseberry
84.01,66.65,50.96,23.77,72.35,6.54,225.53,currant
62.89,55.9,26.44,29.84,54.16,7.12,71.88,currant
54.34,81.64,67.86,22.65,57.7,7.3,72.46,currant
117.63,60.04,41.13,21.13,82.24,6.17,228.96,currant
59.82,55.42,86.57,21.44,79.66,5.21,192.84,currant
75.36,39.08,46.5,18.83,79.98,6.3,109.22,currant
107.33,28.67,74.68,29.63,73.21,5.39,75.29,currant
120.14,71.11,36.41,25.27,68.11,5.44,175.94,currant
91.4,55.71,28.94,20.82,62.43,6.69,127.55,currant
40.2,40.81,47.34,19.57,65.24,6.11,149.69,currant
73.42,36.03,86.42,23.67,64.33,6.37,210.71,currant
87.63,72.0,26.43,30.44,65.11,6.66,149.31,currant
59.05,35.28,36.18,22.26,74.01,6.21,152.84,currant
67.37,22.93,80.29,19.44,43.8,6.07,242.39,currant
132.5,37.95,21.53,26.76,83.73,6.61,190.37,currant
49.16,75.81,71.85,22.47,53.89,7.45,130.44,currant
54.13,46.95,22.42,23.36,60.7,6.08,175.09,currant
71.0,49.95,79.98,26.02,57.24,6.68,101.56,currant
67.85,20.95,85.02,21.26,46.46,6.27,159.94,currant
80.04,64.49,51.17,24.42,84.03,5.97,216.58,currant
127.56,32.09,72.15,30.84,53.52,5.07,242.18,currant
70.74,61.87,66.25,26.65,49.67,6.53,162.14,currant
98.19,60.85,86.55,19.28,58.03,5.25,78.22,currant
113.6,46.49,34.22,19.17,58.09,7.44,239.54,currant
76.46,29.32,64.78,22.65,59.78,5.74,183.79,currant
42.5,78.0,53.9,31.69,80.93,6.41,168.7,currant
77.92,21.69,70.54,30.41,61.99,7.13,87.87,currant
135.88,79.06,45.27,31.13,73.14,7.34,242.51,currant
80.27,35.2,46.19,20.02,83.14,5.15,194.02,currant
135.04,27.23,24.37,25.49,55.53,7.27,207.8,currant
108.94,70.82,74.27,27.84,72.87,6.24,106.97,elderberry
66.5,69.34,74.61,31.36,59.41,6.69,138.34,elderberry
58.02,37.1,50.41,27.76,66.01,5.59,133.65,elderberry
138.23,66.5,54.2,25.04,88.27,5.07,87.91,elderberry
98.96,59.41,42.34,31.49,62.99,5.68,137.13,elderberry
90.93,81.74,20.04,19.95,43.39,5.74,112.51,elderberry
131.22,48.38,40.82,25.58,59.37,7.22,89.28,elderberry
98.53,50.06,63.27,28.55,65.48,6.15,244.88,elderberry
123.95,55.72,51.75,30.4,86.11,7.16,182.96,elderberry
108.18,73.37,62.49,18.35,87.83,6.94,210.93,elderberry
54.05,57.33,84.64,23.88,72.64,6.78,203.03,elderberry
139.2,21.89,46.01,19.86,76.26,5.76,160.3,elderberry
64.98,71.33,80.69,27.74,45.26,5.51,206.25,elderberry
94.42,25.16,66.11,18.19,71.14,6.61,160.39,elderberry
54.52,31.93,53.77,18.7,57.86,5.75,71.63,elderberry
73.53,51.21,31.85,29.91,49.14,7.38,153.15,elderberry
113.32,32.66,30.08,31.22,41.5,5.23,180.32,elderberry
127.64,57.96,36.81,27.96,64.87,5.55,63.61,elderberry
129.09,56.3,56.25,26.74,71.26,7.39,181.08,elderberry
43.05,47.53,30.98,29.86,45.04,5.9,137.53,elderberry
59.47,62.91,27.09,21.53,79.63,6.07,95.23,elderberry
42.3,22.81,37.6,19.47,53.42,7.31,69.51,elderberry
70.66,39.49,81.3,28.87,46.33,6.78,212.21,elderberry
86.84,26.51,77.38,21.45,52.93,6.25,71.68,elderberry
69.94,35.12,23.98,19.66,86.5,6.11,197.66,elderberry
112.77,34.38,28.81,23.59,64.26,5.64,92.6,elderberry
119.14,53.93,55.71,19.67,85.84,6.45,226.53,elderberry
129.58,69.68,36.0,18.18,41.64,5.37,102.28,elderberry
117.94,44.39,23.14,20.71,66.51,7.34,80.74,elderberry
43.49,52.14,78.29,28.84,59.32,6.47,189.15,elderberry
57.06,85.12,81.21,22.23,70.57,7.14,227.35,acerola
69.84,39.23,29.13,30.3,63.36,5.25,148.83,acerola
92.99,43.76,47.91,26.31,68.46,6.14,114.53,acerola
91.85,86.5,27.09,19.71,48.25,5.83,103.03,acerola
103.44,43.32,42.93,18.6,73.39,6.02,147.03,acerola
96.61,40.64,54.95,22.4,48.31,5.15,159.37,acerola
130.58,35.72,36.56,29.87,78.54,6.81,215.22,acerola
106.5,27.97,87.44,30.34,88.95,6.9,248.33,acerola
46.61,83.81,44.53,28.77,61.68,6.8,87.73,acerola
119.73,36.61,21.59,20.17,46.82,5.66,104.6,acerola
50.49,57.28,41.8,27.46,70.85,5.95,214.05,acerola
101.95,35.97,67.47,29.21,66.94,5.0,66.29,acerola
99.54,35.33,27.92,25.99,51.85,5.12,114.01,acerola
56.65,41.74,71.24,19.26,60.34,6.01,160.62,acerola
117.75,77.07,57.22,21.06,67.86,6.45,88.47,acerola
128.44,82.2,50.68,25.06,59.02,6.89,143.97,acerola
62.59,21.95,65.06,19.31,89.13,6.37,207.72,acerola
102.43,76.31,67.81,28.76,78.41,7.15,72.82,acerola
114.37,52.36,80.03,23.77,59.87,6.84,99.09,acerola
114.58,64.57,50.77,21.2,75.8,5.17,170.17,acerola
130.41,39.27,50.99,19.24,69.07,5.28,185.01,acerola
53.47,60.08,54.66,23.83,74.57,6.31,246.07,acerola
108.04,52.78,81.88,20.54,84.79,7.37,69.52,acerola
105.96,82.29,28.88,25.57,79.42,6.89,145.65,acerola
127.13,66.6,59.54,23.79,80.23,5.74,109.81,acerola
110.34,24.89,33.65,23.01,72.68,5.63,144.09,acerola
109.67,48.45,82.3,27.2,52.7,5.71,211.3,acerola
110.75,35.58,75.32,30.29,68.16,5.08,205.3,acerola
75.02,80.77,44.48,25.0,44.92,6.2,105.64,acerola
73.16,54.4,48.94,24.18,82.9,5.87,218.92,acerola
100.57,63.83,41.66,25.9,45.54,5.49,227.16,bilberry
123.11,22.25,42.14,26.05,81.12,7.14,183.14,bilberry
122.81,25.92,63.42,25.92,67.25,6.64,237.4,bilberry
138.43,55.98,32.02,31.46,41.31,6.51,198.64,bilberry
101.92,48.79,47.38,20.09,52.73,5.61,121.9,bilberry
100.47,54.06,25.31,21.57,56.97,6.39,226.44,bilberry
76.64,40.85,25.16,19.4,42.46,6.84,62.31,bilberry
93.47,79.16,54.26,30.43,70.5,5.23,143.71,bilberry
89.17,48.84,70.43,18.84,57.75,6.3,152.82,bilberry
77.63,72.55,60.97,31.62,45.7,6.52,92.97,bilberry
101.03,44.81,48.58,27.94,86.18,5.82,183.44,bilberry
132.28,44.13,84.29,26.13,63.66,6.79,220.7,bilberry
95.74,33.18,88.04,19.14,85.8,5.34,145.4,bilberry
88.29,89.7,21.27,23.27,83.61,5.42,122.59,bilberry
114.17,68.7,46.83,27.8,83.86,7.49,70.58,bilberry
99.61,23.52,20.47,19.25,59.51,7.36,145.34,bilberry
124.02,21.78,58.02,23.77,59.55,5.78,107.61,bilberry
122.17,76.65,31.13,18.06,66.47,6.51,92.72,bilberry
131.59,54.54,40.11,21.67,45.88,7.4,104.53,bilberry
88.3,75.4,34.86,24.88,42.85,7.3,85.73,bilberry
74.18,25.49,36.28,29.98,44.21,5.85,244.7,bilberry
115.52,26.52,79.37,19.24,85.57,5.7,201.66,bilberry
52.55,38.7,46.21,19.82,69.32,7.48,246.55,bilberry
67.09,46.12,43.57,19.63,70.51,5.9,182.46,bilberry
55.2,26.06,27.35,27.37,42.86,6.1,162.44,bilberry
73.03,79.52,67.66,27.16,53.35,6.3,122.63,bilberry
113.95,48.88,76.42,23.23,42.41,6.29,146.88,bilberry
77.78,53.89,64.53,24.49,77.88,7.14,217.28,bilberry
73.69,37.45,80.08,21.15,43.8,6.11,130.1,bilberry
119.99,59.55,66.65,28.53,77.04,5.73,73.91,bilberry
125.67,72.01,31.37,19.26,73.96,6.92,152.74,breadfruit
62.44,44.16,30.04,26.28,54.09,6.61,118.38,breadfruit
96.14,80.86,64.92,21.38,68.49,6.92,104.44,breadfruit
80.19,59.8,42.42,24.74,53.64,5.8,188.46,breadfruit
55.86,44.77,56.34,18.06,41.03,6.8,68.69,breadfruit
119.23,78.63,28.05,28.27,89.75,5.0,148.29,breadfruit
86.87,33.28,56.84,29.98,59.97,6.57,243.29,breadfruit
99.7,22.32,70.9,30.99,50.45,6.97,85.27,breadfruit
122.7,60.03,38.87,24.23,78.47,7.42,151.54,breadfruit
70.58,88.82,48.11,20.08,71.31,6.31,161.98,breadfruit
133.34,45.65,32.97,26.92,61.13,5.35,121.18,breadfruit
108.82,78.62,88.44,28.75,80.69,6.27,199.3,breadfruit
136.11,89.57,45.04,20.73,48.23,5.17,64.34,breadfruit
91.1,58.57,58.38,27.7,57.94,6.5,96.0,breadfruit
120.28,55.08,82.5,20.48,70.98,5.83,246.14,breadfruit
78.37,65.5,47.66,28.87,58.2,5.86,112.46,breadfruit
124.86,76.55,35.64,26.09,84.36,6.19,214.46,breadfruit
47.68,44.37,57.87,18.7,50.18,5.34,172.42,breadfruit
52.09,23.25,74.78,29.2,67.53,5.09,145.17,breadfruit
135.33,28.12,21.03,22.03,57.54,7.3,108.35,breadfruit
80.75,77.28,25.2,27.6,88.69,5.8,119.32,breadfruit
47.91,71.59,81.93,23.61,82.61,6.55,202.15,breadfruit
55.83,62.96,60.86,19.53,71.06,6.83,165.67,breadfruit
109.21,75.98,50.51,24.79,75.26,7.36,67.05,breadfruit
139.71,38.1,85.5,24.54,73.38,5.87,91.81,breadfruit
43.38,47.92,36.49,18.47,49.47,6.11,156.78,breadfruit
101.39,71.85,39.61,19.1,86.73,5.01,92.49,breadfruit
83.46,47.97,36.3,18.18,41.07,7.23,220.79,breadfruit
59.51,61.86,22.13,30.77,77.06,5.26,151.13,breadfruit
110.19,20.54,55.28,24.88,45.92,5.39,64.81,breadfruit
47.2,73.6,88.58,27.19,82.2,6.72,151.46,plantain
55.36,60.0,38.92,26.76,44.55,7.05,216.75,plantain
133.98,85.68,52.12,31.94,49.83,6.24,124.9,plantain
120.86,46.56,48.77,20.03,43.01,7.32,249.71,plantain
55.56,84.26,70.89,19.5,79.97,7.16,227.76,plantain
58.15,72.53,47.59,27.32,83.4,6.32,167.02,plantain
71.85,81.31,53.37,28.02,69.16,6.14,235.59,plantain
44.93,26.53,66.06,28.87,60.31,5.86,180.01,plantain
65.06,85.95,81.34,30.6,77.08,5.73,98.26,plantain
64.81,47.87,41.57,24.6,59.59,7.16,106.23,plantain
60.56,68.56,70.17,24.52,80.63,5.48,111.72,plantain
93.67,70.92,47.67,31.32,62.06,7.06,166.24,plantain
120.03,56.68,66.09,20.37,65.03,5.87,159.47,plantain
83.51,38.69,83.34,23.94,41.59,6.81,229.65,plantain
118.55,79.56,20.45,18.72,77.05,5.8,241.81,plantain
125.7,36.85,28.37,27.44,49.49,7.3,204.57,plantain
91.78,27.64,58.46,27.51,71.26,6.26,169.85,plantain
138.9,88.63,34.83,19.26,79.43,6.09,174.1,plantain
62.65,86.03,75.28,25.23,49.5,6.63,104.35,plantain
51.84,68.92,26.8,21.87,88.49,6.2,84.28,plantain
112.62,41.18,22.45,18.26,46.32,6.4,203.46,plantain
67.72,28.74,40.8,26.43,70.87,6.98,204.78,plantain
67.95,32.29,37.77,23.89,45.89,6.09,138.31,plantain
105.17,54.32,50.23,24.19,55.46,5.9,113.94,plantain
114.6,27.27,48.94,24.19,42.79,6.96,144.28,plantain
137.6,38.99,53.9,30.32,66.85,6.8,160.72,plantain
129.65,43.48,80.32,27.56,80.94,5.09,233.31,plantain
84.38,44.19,25.75,23.69,56.81,5.12,134.98,plantain
137.6,50.25,64.01,30.06,50.22,6.05,206.12,plantain
99.8,63.69,34.12,26.74,65.11,5.14,215.95,plantain
139.67,43.28,67.61,19.38,40.42,7.17,220.55,tamarind
115.78,70.33,74.09,28.67,81.1,5.89,117.77,tamarind
117.72,46.99,31.95,23.22,57.57,5.35,72.44,tamarind
96.56,36.27,58.56,25.92,53.38,5.68,69.01,tamarind
60.17,23.34,61.45,30.67,66.43,6.35,233.73,tamarind
57.06,48.38,70.16,21.67,64.9,5.35,176.76,tamarind
113.2,56.0,80.92,23.24,67.22,6.31,74.38,tamarind
81.63,41.23,65.66,24.97,71.83,5.49,67.72,tamarind
40.91,85.25,75.01,20.46,85.95,5.08,222.41,tamarind
112.81,33.55,89.53,22.52,84.77,6.18,226.32,tamarind
81.59,39.29,48.17,26.31,46.44,6.16,134.72,tamarind
92.75,86.69,33.46,25.2,50.52,5.44,174.2,tamarind
90.96,62.59,62.66,22.7,66.96,6.99,237.4,tamarind
75.5,88.98,68.74,30.8,40.58,6.36,170.0,tamarind
42.23,86.97,36.58,19.69,41.88,6.77,93.07,tamarind
96.31,67.01,83.84,23.77,58.01,6.94,223.97,tamarind
76.88,52.96,40.03,19.31,65.95,5.04,171.79,tamarind
116.38,51.64,42.04,21.57,61.26,6.22,248.48,tamarind
80.95,81.2,54.77,25.27,67.17,6.93,179.23,tamarind
134.65,55.05,64.73,22.86,74.18,5.83,172.03,tamarind
79.68,47.82,77.78,20.27,49.2,5.49,244.71,tamarind
91.12,27.61,32.35,24.81,58.63,5.89,240.05,tamarind
42.34,74.62,79.31,22.42,67.02,6.49,93.85,tamarind
90.22,63.1,81.84,30.14,68.81,6.91,104.54,tamarind
54.33,60.46,52.51,24.4,48.29,5.32,229.33,tamarind
117.26,42.28,63.59,30.02,75.71,6.81,217.36,tamarind
47.42,38.54,37.68,20.45,76.81,7.46,168.69,tamarind
87.95,42.38,43.39,27.82,76.43,6.73,160.73,tamarind
58.55,26.79,20.76,30.87,59.66,7.46,96.65,tamarind
64.52,46.61,45.98,22.4,41.26,6.92,229.72,tamarind
84.54,35.52,54.88,31.53,84.89,7.23,136.36,bael
70.66,65.62,62.01,26.77,85.18,6.06,145.37,bael
106.95,54.57,74.62,23.88,62.93,6.18,217.64,bael
91.26,35.47,64.89,22.41,86.21,5.66,155.34,bael
90.63,51.2,67.2,26.61,48.54,5.36,193.69,bael
135.25,38.54,49.73,31.11,46.96,6.37,113.41,bael
64.12,64.98,76.84,24.35,81.42,7.03,237.17,bael
42.53,42.48,72.14,30.17,51.06,5.3,143.67,bael
109.39,55.59,77.49,29.97,56.58,7.4,112.79,bael
119.96,35.4,63.34,23.27,79.84,6.46,203.16,bael
51.36,44.98,43.42,29.21,57.45,6.33,229.97,bael
98.55,54.41,73.43,24.82,88.62,6.28,241.98,bael
92.09,56.74,59.68,18.62,40.51,5.27,231.81,bael
101.24,69.12,54.46,27.67,72.33,5.88,177.91,bael
41.88,50.92,54.01,22.44,46.14,6.25,68.66,bael
101.84,78.28,53.69,27.12,44.91,5.6,148.35,bael
81.33,25.6,66.9,18.65,45.69,5.62,206.31,bael
49.84,57.18,87.43,27.87,60.73,6.47,125.01,bael
116.89,61.48,40.03,30.26,86.61,7.13,116.84,bael
124.74,52.24,82.88,28.93,58.58,6.54,203.69,bael
66.32,48.77,84.64,31.33,84.47,5.56,221.57,bael
133.43,37.01,25.55,24.18,76.96,6.6,186.39,bael
130.68,86.16,36.77,18.79,68.84,6.11,63.07,bael
139.86,24.4,56.46,30.36,43.01,7.06,88.48,bael
127.77,85.42,44.59,20.45,47.25,5.1,170.84,bael
66.58,42.89,58.21,29.07,79.22,5.45,77.31,bael
78.41,83.97,84.59,31.19,57.75,6.6,169.07,bael
66.7,64.29,40.74,20.52,62.71,6.5,72.44,bael
116.22,74.2,63.23,23.27,40.88,5.89,87.64,bael
99.13,75.73,44.64,31.97,70.65,6.68,200.16,bael
117.41,50.15,48.79,31.07,64.53,5.73,197.33,jamun
104.59,60.76,71.49,23.5,69.91,5.98,126.34,jamun
109.28,73.07,40.76,27.29,63.89,5.28,207.66,jamun
52.09,36.41,30.95,30.24,63.38,7.32,161.18,jamun
89.83,73.8,56.57,20.98,48.86,5.93,117.68,jamun
52.29,44.9,88.68,20.6,69.06,5.19,187.43,jamun
105.75,84.36,63.75,23.18,77.11,6.14,245.85,jamun
66.86,35.6,72.23,31.18,85.85,6.15,156.75,jamun
70.25,84.54,47.62,29.64,64.39,6.08,195.57,jamun
97.24,24.16,22.65,27.53,50.08,6.05,239.7,jamun
107.8,38.69,45.8,24.48,56.14,5.82,147.11,jamun
122.13,64.22,32.39,30.16,74.65,7.4,169.47,jamun
69.1,23.88,48.86,23.82,64.97,5.02,197.76,jamun
41.1,50.54,59.12,29.82,47.75,7.04,134.83,jamun
116.66,32.91,64.84,25.42,43.03,5.83,234.71,jamun
134.69,64.92,31.59,18.41,53.99,6.05,158.06,jamun
104.34,77.57,60.25,19.31,40.65,5.72,175.98,jamun
105.35,66.17,83.76,30.23,77.84,6.22,60.84,jamun
72.73,33.78,23.14,20.13,51.54,6.61,171.61,jamun
121.5,55.21,48.14,22.63,80.06,5.95,246.26,jamun
72.91,74.82,68.16,22.71,69.36,6.75,121.75,jamun
42.67,47.49,88.89,19.78,51.28,7.3,127.52,jamun
52.26,32.84,62.06,30.59,62.54,6.67,88.94,jamun
